index,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,valence,genre,duration_mins
1007,1,2011,0,0.926,0.808,11,-3.148,0,0.0599,0.000915,0.00327,0.701,Dance/Electronic,3.59
1008,1,2019,1,0.812,0.496,9,-5.969,0,0.297,0.271,0,0.55,hip hop,4.02
1009,0,2015,1,0.509,0.671,1,-5.709,1,0.0678,0.304,0,0.55,pop,3.79
1010,1,2004,0,0.818,0.579,7,-4.475,1,0.101,0.023,0,0.354,pop,3.92
1011,0,2012,1,0.726,0.698,5,-4.165,1,0.0431,0.049,0,0.867,pop,3.89
1012,0,2004,0,0.748,0.845,5,-4.612,0,0.0536,0.00083,0.000225,0.659,Dance/Electronic,3.45
1013,1,2008,1,0.829,0.428,0,-9.469,1,0.0831,0.056,0.00413,0.45,"hip hop, pop",4.99
1014,1,2006,0,0.769,0.609,1,-5.894,1,0.357,0.216,0,0.633,"pop, R&B",4.02
1015,1,2004,0,0.629,0.532,5,-7.88,0,0.0352,0.331,0,0.619,pop,3.93
1016,0,2005,0,0.551,0.896,9,-3.152,0,0.109,0.033,0,0.858,"pop, Folk/Acoustic",3.78
1017,0,2017,0,0.655,0.666,5,-5.309,1,0.0612,0.134,2.12e-05,0.272,"pop, Dance/Electronic",3.03
1018,1,2018,1,0.922,0.581,10,-7.495,1,0.27,0.00104,5.86e-05,0.595,"hip hop, pop",3.02
1019,1,2011,1,0.767,0.677,11,-6.128,0,0.184,0.0339,5.51e-06,0.538,"hip hop, pop, R&B",3.71
1020,1,2018,1,0.791,0.587,3,-5.075,0,0.0413,0.407,0,0.536,hip hop,2.99
1021,0,2014,0,0.832,0.815,0,-8.035,0,0.081,0.00304,0.00553,0.519,Dance/Electronic,2.51
1022,0,2017,1,0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-05,0.506,pop,3.53
1023,1,2005,1,0.904,0.813,4,-7.105,0,0.121,0.0311,0.00697,0.81,"hip hop, pop, R&B",3.78
1024,0,2004,0,0.814,0.899,1,-5.958,1,0.0637,0.00727,0.219,0.545,"pop, R&B",4.03
1025,1,2004,1,0.686,0.735,2,-4.616,1,0.264,0.00921,0.00066,0.0596,hip hop,5.37
1026,0,2013,1,0.832,0.659,10,-7.828,0,0.057,0.0839,0.00114,0.674,"hip hop, Dance/Electronic",5.9
1027,1,2012,0,0.913,0.603,8,-4.892,1,0.226,0.0272,0.000503,0.497,"hip hop, pop, R&B",3.9
1028,0,2003,0,0.581,0.747,7,-6.682,1,0.0283,0.0365,1.69e-06,0.514,pop,4.14
1029,1,2019,1,0.658,0.671,2,-12.21,1,0.0363,0.0933,0.000927,0.166,Dance/Electronic,3.37
1030,0,2012,0,0.31,0.926,6,-1.131,0,0.0464,0.0184,0.00792,0.493,"pop, Dance/Electronic",3.45
1031,0,2005,1,0.688,0.519,5,-4.285,1,0.0283,0.064,0,0.318,"hip hop, pop, R&B",4.26
1032,0,2005,1,0.688,0.519,5,-4.285,0,0.0499,0.342,0,0.339,"pop, R&B",4.26
1033,0,2000,0,0.569,0.385,1,-9.919,1,0.0283,0.064,0,0.318,"hip hop, pop, R&B",5.08
1034,0,2000,0,0.569,0.385,1,-9.919,0,0.0499,0.342,0,0.339,"pop, R&B",5.08
1035,0,2001,1,0.786,0.842,4,-5.115,0,0.0707,0.00305,3.54e-06,0.685,"hip hop, pop, R&B",3.69
1036,0,2009,0,0.44,0.976,10,-3.17,1,0.141,0.00177,3.39e-06,0.412,pop,3.78
1037,0,2005,0,0.715,0.812,1,-5.758,1,0.062,0.175,0.000134,0.554,"pop, Dance/Electronic",3.46
1038,0,2018,1,0.708,0.648,6,-5.626,1,0.0449,0.0956,0,0.338,"pop, R&B",3.36
1039,0,2008,1,0.76,0.524,1,-7.67,0,0.0323,0.0542,0.5,0.112,hip hop,4.51
1040,0,2004,0,0.663,0.95,7,-4.21,1,0.0621,0.00127,0.00492,0.697,"pop, Dance/Electronic",3.42
1041,1,2013,1,0.669,0.634,11,-6.476,1,0.0327,0.0125,0,0.496,"hip hop, pop",4.25
1042,0,2013,1,0.495,0.894,2,-4.814,0,0.0441,0.00453,0.000596,0.213,set(),4
1043,0,2014,1,0.472,0.714,1,-4.389,0,0.0334,0.00937,0,0.24,pop,3.94
1044,0,2015,1,0.262,0.606,8,-6.646,1,0.0484,0.247,0,0.275,"pop, rock, Dance/Electronic",4.21
1045,0,2014,0,0.719,0.935,7,-3.752,1,0.0589,0.167,0,0.738,pop,3.74
1046,0,2009,0,0.893,0.666,10,-5.089,0,0.138,0.0206,0,0.874,"pop, R&B",3.67
1047,0,2008,1,0.617,0.741,2,-3.97,1,0.0311,0.131,0,0.306,pop,3.94
1048,1,2010,1,0.749,0.925,10,-5.034,1,0.227,0.241,0,0.641,hip hop,4.39
1049,0,2006,0,0.673,0.913,4,-4.981,1,0.0664,0.0304,0.00298,0.587,pop,3.92
1050,0,2011,1,0.858,0.678,1,-3.87,0,0.0469,0.0761,0,0.922,"pop, Dance/Electronic",3.14
1051,0,2015,0,0.609,0.378,4,-9.828,1,0.438,0.835,0,0.515,pop,3.9
1052,0,2001,0,0.603,0.774,3,-6.066,0,0.0428,0.0288,0.051,0.48,"pop, Dance/Electronic",3.97
1053,0,2008,1,0.573,0.712,0,-5.976,1,0.0732,0.0572,0,0.346,"hip hop, pop, R&B",4.33
1054,0,2008,1,0.894,0.678,6,-5.611,0,0.0523,0.00569,2.43e-06,0.844,pop,3.61
1055,1,2006,0,0.859,0.681,1,-6.247,1,0.0549,0.34,0.000161,0.852,pop,7.41
1056,0,2001,0,0.721,0.79,1,-4.125,1,0.124,0.183,0,0.821,"pop, R&B",3.82
1057,1,2004,1,0.675,0.501,10,-6.183,1,0.22,0.0541,0,0.532,"hip hop, pop",4.34
1058,0,2014,0,0.645,0.891,6,-2.505,0,0.0387,0.0932,3.88e-06,0.568,"hip hop, pop, Dance/Electronic",3.39
1059,0,2000,0,0.541,0.899,1,-6.261,1,0.0633,0.0178,2.95e-06,0.829,"pop, rock",3.55
1060,0,2008,1,0.918,0.609,10,-5.64,0,0.0791,0.0928,0,0.304,"hip hop, pop",3.86
1061,1,2016,1,0.722,0.331,8,-7.789,1,0.0726,0.337,0.282,0.102,"hip hop, pop",5.23
1062,1,2014,1,0.841,0.522,10,-5.963,0,0.049,0.0168,1.37e-06,0.616,"hip hop, pop, R&B",4.42
1063,1,2018,1,0.511,0.566,6,-7.23,0,0.2,0.349,0,0.218,hip hop,4
1064,0,2000,0,0.765,0.791,8,-5.707,1,0.0317,0.262,0.000154,0.966,pop,3.44
1065,0,2015,0,0.658,0.741,7,-2.86,0,0.0536,0.141,0,0.789,"pop, Dance/Electronic",3.37
1066,0,2017,0,0.499,0.676,0,-8.618,0,0.0582,0.588,0.00484,0.295,pop,4.4
1067,0,2002,0,0.668,0.806,6,-3.9,1,0.239,0.232,0,0.721,"hip hop, pop, R&B",4.78
1068,0,2018,1,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.158,latin,3.51
1069,1,2019,1,0.837,0.364,8,-11.713,1,0.276,0.149,0,0.463,hip hop,3.56
1070,0,2008,0,0.731,0.644,0,-5.348,1,0.0343,0.665,0,0.691,"pop, R&B",4.24
1071,0,2019,0,0.631,0.803,0,-2.974,0,0.155,0.675,0,0.62,"pop, Dance/Electronic",2.83
1072,0,2001,0,0.345,0.0581,3,-17.217,1,0.0374,0.976,0.000366,0.304,pop,3.16
1073,0,2010,0,0.549,0.932,8,-4.11,0,0.343,0.0127,0,0.787,"hip hop, pop",3.27
1074,1,2019,0,0.849,0.498,2,-7.872,1,0.272,0.116,4.49e-05,0.502,"hip hop, pop, R&B",6
1075,1,2017,1,0.791,0.582,11,-7.323,0,0.286,0.0114,0,0.443,hip hop,3.03
1076,1,2006,0,0.744,0.697,11,-5.063,0,0.197,0.0106,0,0.767,"hip hop, pop",4.12
1077,0,2003,0,0.883,0.887,1,-4.92,1,0.116,0.0111,0.63,0.648,Dance/Electronic,3.54
1078,1,2007,0,0.607,0.599,11,-6.886,1,0.0995,0.33,0,0.562,"hip hop, pop, R&B",4.23
1079,1,2007,0,0.803,0.851,7,-2.429,1,0.0357,0.00485,0.000358,0.881,pop,3.52
1080,0,2017,0,0.739,0.792,11,-4.256,0,0.0418,0.091,0,0.547,"pop, Dance/Electronic",3.03
1081,0,2009,0,0.451,0.873,3,-4.711,0,0.19,0.171,0,0.589,"pop, Dance/Electronic",3.28
1082,1,2010,1,0.47,0.904,0,-4.024,0,0.177,0.0436,0,0.557,"hip hop, pop, R&B",4.45
1083,1,2014,0,0.743,0.861,3,-5.234,1,0.0428,0.00518,0,0.391,"hip hop, pop",3.6
1084,0,2017,0,0.905,0.884,0,-4.076,1,0.236,0.111,8.31e-05,0.588,"pop, Dance/Electronic",3.1
1085,0,2003,0,0.447,0.636,5,-5.08,1,0.0278,0.254,9.25e-05,0.376,pop,3.32
1086,0,2006,1,0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.787,"hip hop, pop, latin",4.31
1087,0,2014,0,0.737,0.723,1,-5.51,0,0.0295,0.0179,0,0.893,pop,3.16
1088,0,1999,1,0.777,0.601,2,-5.931,1,0.126,0.0406,0.00201,0.68,"rock, blues, latin",4.37
1089,0,2010,1,0.621,0.82,10,-4.865,1,0.0367,0.332,0,0.452,pop,3.84
1090,1,2017,1,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.281,"hip hop, pop",3.41
1091,0,2006,1,0.803,0.454,8,-4.802,0,0.0294,0.352,0,0.739,"pop, R&B",3.2
1092,0,2003,0,0.804,0.836,6,-6.635,0,0.089,0.32,0,0.85,pop,3.73
1093,0,2014,1,0.545,0.783,5,-4.261,0,0.0345,0.00489,0,0.551,pop,3.23
1094,0,2018,0,0.777,0.779,0,-4.449,0,0.0972,0.0543,0,0.768,"pop, latin",3.69
1095,1,2015,1,0.756,0.674,0,-6.518,0,0.0959,0.0184,0,0.389,"hip hop, pop",4.19
1096,0,2003,0,0.75,0.458,1,-9.092,1,0.0803,0.226,3.25e-05,0.536,"pop, R&B",5.02
1097,0,2003,0,0.397,0.903,2,-4.577,1,0.0457,0.00575,1.6e-06,0.556,"rock, pop",3.36
1098,0,2009,1,0.798,0.629,11,-6.857,0,0.0735,0.00474,2.17e-05,0.4,"hip hop, pop",4.74
1099,0,2010,1,0.546,0.916,8,-3.932,1,0.255,0.00144,4.34e-06,0.375,"hip hop, pop, Dance/Electronic",3.51
1100,1,2012,1,0.563,0.496,6,-9.381,0,0.0818,0.118,0,0.383,pop,5.49
1101,1,2012,1,0.563,0.496,6,-9.381,0,0.406,0.0685,5.8e-05,0.426,hip hop,5.49
1102,1,2012,1,0.563,0.496,6,-9.381,1,0.0332,0.266,0.000356,0.964,"pop, R&B",5.49
1103,0,2008,1,0.793,0.859,0,-3.774,0,0.0818,0.118,0,0.383,pop,3.67
1104,0,2008,1,0.793,0.859,0,-3.774,0,0.406,0.0685,5.8e-05,0.426,hip hop,3.67
1105,0,2008,1,0.793,0.859,0,-3.774,1,0.0332,0.266,0.000356,0.964,"pop, R&B",3.67
1106,0,2017,0,0.561,0.674,4,-4.882,0,0.0818,0.118,0,0.383,pop,3.48
1107,0,2017,0,0.561,0.674,4,-4.882,0,0.406,0.0685,5.8e-05,0.426,hip hop,3.48
1108,0,2017,0,0.561,0.674,4,-4.882,1,0.0332,0.266,0.000356,0.964,"pop, R&B",3.48
1109,1,2002,0,0.769,0.646,1,-6.653,1,0.199,0.0566,0,0.433,"hip hop, pop, R&B",4.64
1110,0,2017,0,0.548,0.701,11,-4.862,0,0.0914,0.0178,1.34e-05,0.309,latin,3.15
1111,1,2010,0,0.736,0.929,7,-5.89,0,0.0674,0.00237,1.11e-05,0.658,"pop, Dance/Electronic",3.44
1112,0,2016,0,0.611,0.7,9,-5.331,1,0.0436,0.0199,0,0.213,"hip hop, pop, Dance/Electronic",3.68
1113,0,2017,0,0.588,0.749,11,-4.323,0,0.058,0.0037,0,0.397,pop,2.91
1114,0,2011,1,0.507,0.729,11,-5.399,0,0.0393,0.0182,1.4e-06,0.272,"rock, pop, metal, Dance/Electronic",4.07
1115,0,2003,1,0.881,0.774,1,-6.068,1,0.0439,0.00986,0.0346,0.759,"pop, R&B, Dance/Electronic",3.04
1116,0,2012,0,0.582,0.894,8,-6.298,1,0.041,0.0022,0.0223,0.0694,"pop, Dance/Electronic",3.21
1117,0,2003,0,0.68,0.847,11,-6.636,1,0.108,0.0217,0,0.75,"pop, R&B, Dance/Electronic",3.75
1118,1,2018,1,0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77e-06,0.717,"pop, Dance/Electronic",2.18
1119,0,2013,1,0.574,0.512,5,-6.664,0,0.0503,0.234,0,0.512,pop,8.07
1120,0,2010,1,0.703,0.81,4,-4.874,0,0.0424,0.000315,0,0.726,pop,3.6
1121,0,2007,1,0.517,0.906,1,-3.677,1,0.0735,0.00272,9.26e-06,0.731,"pop, rock",3.53
1122,0,2008,1,0.668,0.673,1,-5.714,0,0.137,0.0769,0.000415,0.592,"pop, R&B",3.87
1123,0,2008,1,0.668,0.673,1,-5.714,1,0.145,0.48,0,0.727,"pop, R&B",3.87
1124,0,2003,0,0.656,0.615,11,-6.359,0,0.137,0.0769,0.000415,0.592,"pop, R&B",3.58
1125,0,2003,0,0.656,0.615,11,-6.359,1,0.145,0.48,0,0.727,"pop, R&B",3.58
1126,0,2018,0,0.747,0.641,1,-4.502,1,0.0925,0.25,0.00107,0.453,"pop, rock",3.1
1127,0,2002,0,0.602,0.34,10,-9.867,1,0.0375,0.618,0,0.511,"hip hop, pop, R&B",4.09
1128,0,2001,0,0.612,0.579,1,-6.417,0,0.0553,0.285,0,0.716,"hip hop, pop, R&B",4.74
1129,1,2018,1,0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.261,hip hop,3.07
1130,1,2004,1,0.637,0.678,0,-3.798,1,0.266,0.209,0,0.254,hip hop,4.18
1131,1,2018,1,0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.219,"hip hop, pop",3.06
1132,1,2019,1,0.831,0.502,10,-4.045,0,0.046,0.101,0,0.101,"hip hop, pop, R&B",3.42
1133,1,2006,0,0.551,0.598,1,-6.79,1,0.27,0.15,0,0.612,"hip hop, pop",3.84
1134,0,2014,0,0.688,0.841,2,-5.217,1,0.179,0.204,0.000295,0.743,pop,3.21
1135,0,2009,1,0.64,0.957,8,-2.336,1,0.0741,0.0431,0,0.692,"rock, pop, metal",2.97
1136,1,2018,1,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.711,hip hop,2.25
1137,0,2010,1,0.551,0.893,7,-2.628,1,0.0543,0.00166,0,0.794,"hip hop, pop, R&B",3.67
1138,0,2002,0,0.646,0.638,11,-5.803,1,0.0787,0.0556,0.0014,0.74,"hip hop, pop, R&B",3.84
1139,0,2017,0,0.645,0.741,5,-4.989,0,0.0339,0.0323,0,0.534,"pop, Dance/Electronic",3.38
1140,0,2000,0,0.742,0.732,2,-6.046,0,0.0311,0.0424,0.00446,0.694,pop,4.98
1141,0,2019,1,0.599,0.887,4,-3.967,1,0.0984,0.0192,1.21e-06,0.881,"pop, R&B",3.23
1142,0,2019,1,0.599,0.887,4,-3.967,0,0.0418,0.187,0.000123,0.266,"hip hop, pop, R&B",3.23
1143,0,2011,0,0.744,0.672,9,-5.589,1,0.0984,0.0192,1.21e-06,0.881,"pop, R&B",3.84
1144,0,2011,0,0.744,0.672,9,-5.589,0,0.0418,0.187,0.000123,0.266,"hip hop, pop, R&B",3.84
1145,1,2018,1,0.904,0.518,2,-5.32,1,0.183,0.0305,0,0.188,"hip hop, pop",5.05
1146,1,2002,0,0.777,0.751,1,-5.692,1,0.133,0.245,0,0.191,"hip hop, pop",4.54
1147,0,2004,1,0.87,0.712,11,-6.313,0,0.0432,0.0202,0.000331,0.877,"pop, R&B",3.87
1148,0,1999,0,0.745,0.958,7,-9.664,1,0.0287,0.0813,0.324,0.96,pop,4.48
1149,0,2002,1,0.747,0.904,9,-2.623,1,0.0803,0.046,0.106,0.846,pop,3.03
1150,0,2010,1,0.722,0.761,11,-4.459,0,0.0475,0.0117,0,0.624,pop,3.36
1151,0,2011,0,0.726,0.931,11,-4.152,0,0.0468,0.0218,0.000283,0.797,"pop, Dance/Electronic",3.25
1152,1,2000,1,0.843,0.806,4,-5.946,0,0.269,0.143,0,0.613,"hip hop, pop",4.51
1153,1,2005,0,0.64,0.62,1,-5.931,1,0.416,0.016,0,0.609,"hip hop, pop, country",4.21
1154,0,2003,0,0.778,0.879,8,-4.951,0,0.0371,0.399,0.792,0.942,"World/Traditional, hip hop",4.08
1155,0,2002,0,0.734,0.848,1,-5.285,0,0.0309,0.00312,1.16e-05,0.863,"pop, Dance/Electronic",3.83
1156,0,2000,0,0.736,0.802,7,-8.527,1,0.0663,0.00149,0.0876,0.871,pop,3.77
1157,1,2001,0,0.897,0.466,10,-9.053,0,0.203,0.187,1.35e-06,0.884,"hip hop, pop",3.72
1158,1,2004,1,0.851,0.849,1,-3.383,0,0.0828,0.497,2.05e-06,0.844,"hip hop, pop, rock",4.98
1159,0,2004,1,0.662,0.507,5,-8.238,1,0.118,0.257,0,0.676,"hip hop, pop, R&B",3.72
1160,1,2010,1,0.624,0.723,1,-6.782,1,0.378,0.172,0,0.757,"hip hop, pop",3.62
1161,0,2010,0,0.682,0.889,0,-4.166,1,0.0804,0.00564,0,0.827,"hip hop, pop, rock",3.21
1162,1,2004,1,0.414,0.936,2,-2.407,1,0.0758,0.00136,0,0.74,pop,4.04
1163,0,2015,1,0.688,0.702,7,-4.792,0,0.0499,0.0215,0,0.74,"hip hop, pop",3.2
1164,0,2005,1,0.802,0.682,1,-5.924,0,0.222,0.111,1.39e-05,0.586,"hip hop, pop",5.45
1165,0,2003,1,0.19,0.265,9,-9.206,1,0.0356,0.863,0,0.101,metal,4.38
1166,1,2008,0,0.673,0.766,11,-5.018,1,0.349,0.0724,0,0.382,"hip hop, pop",5.35
1167,0,2009,1,0.526,0.882,9,-4.006,1,0.0509,0.0014,0,0.424,"pop, R&B",3.52
1168,0,2000,1,0.491,0.593,0,-5.975,1,0.0255,0.098,0,0.328,pop,3.86
1169,0,2014,1,0.814,0.622,8,-7.573,1,0.0492,0.000132,0.72,0.726,"pop, Dance/Electronic",4.33
1170,0,2006,1,0.771,0.68,11,-5.881,0,0.224,0.277,1.18e-05,0.808,pop,4.6
1171,0,2003,0,0.831,0.695,4,-6.491,1,0.109,0.194,1.24e-05,0.722,"pop, R&B",3.49
1172,0,2006,0,0.678,0.768,7,-8.502,1,0.137,0.0195,0.00866,0.758,"pop, Dance/Electronic",3.17
1173,1,2015,0,0.859,0.625,9,-4.234,0,0.13,0.0296,0,0.71,"pop, R&B",3.71
1174,1,2004,0,0.6,0.641,1,-4.237,0,0.0423,0.0498,1.49e-06,0.642,"hip hop, pop, R&B",5.61
1175,0,2004,0,0.749,0.938,10,-4.423,0,0.118,0.0127,1.96e-06,0.619,pop,3.56
1176,0,2001,1,0.32,0.88,2,-6.035,1,0.0504,0.000101,4.31e-06,0.257,"pop, rock, metal",4.91
1177,0,2013,1,0.558,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.567,rock,3.11
1178,1,2019,1,0.899,0.811,2,-6.294,1,0.258,0.000677,0,0.587,"hip hop, pop, R&B",2.11
1179,0,2016,1,0.818,0.913,4,-3.06,0,0.0426,0.093,3.69e-05,0.536,"hip hop, pop, Dance/Electronic",3.65
1180,1,2015,0,0.748,0.741,6,-3.103,1,0.0531,0.00419,0,0.537,"hip hop, pop",3.55
1181,0,2017,1,0.557,0.803,1,-3.599,0,0.213,0.0124,1.61e-06,0.657,pop,3.56
1182,1,2019,0,0.617,0.558,10,-7.046,0,0.0431,0.184,1.03e-06,0.4,"pop, Dance/Electronic",3.62
1183,0,2015,0,0.67,0.476,9,-6.253,0,0.0406,0.328,0,0.235,"hip hop, pop, R&B",3.87
1184,0,2006,1,0.391,0.808,8,-6.209,0,0.0892,0.0759,0,0.737,rock,3.39
1185,1,2005,1,0.833,0.628,2,-7.041,1,0.141,0.0949,1.6e-06,0.645,hip hop,4.77
1186,0,2018,1,0.704,0.611,2,-6.112,1,0.0409,0.217,0,0.22,rock,3.16
1187,0,2009,0,0.605,0.902,10,-5.406,0,0.0511,0.0185,1.01e-06,0.875,"pop, Dance/Electronic",3.38
1188,0,2003,0,0.735,0.466,6,-8.65,0,0.0857,0.239,6.24e-06,0.643,"pop, R&B",3.48
1189,0,2013,0,0.681,0.835,0,-5.705,0,0.049,0.00176,0.00183,0.469,"pop, Dance/Electronic",2.91
1190,0,2010,1,0.581,0.717,4,-4.433,1,0.0318,0.0298,0.000186,0.316,"pop, country",3.94
1191,1,2016,1,0.671,0.314,5,-8.091,0,0.244,0.11,0,0.296,"hip hop, pop, R&B",3.19
1192,0,2013,0,0.486,0.904,2,-6.642,1,0.0364,0.000748,0.0984,0.118,"pop, Dance/Electronic",3.47
1193,1,2016,0,0.443,0.558,0,-5.436,1,0.0624,0.441,0,0.248,Dance/Electronic,3.89
1194,0,1999,0,0.689,0.685,3,-5.153,1,0.0478,0.0921,0,0.398,"pop, Dance/Electronic",4.9
1195,0,2018,1,0.637,0.713,0,-4.333,1,0.0747,0.181,0.000637,0.243,pop,3.78
1196,0,2015,0,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.276,"pop, Dance/Electronic",3.56
1197,0,2015,0,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.276,Dance/Electronic,3.56
1198,0,2017,1,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.276,"pop, Dance/Electronic",3.56
1199,0,2017,1,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.276,Dance/Electronic,3.56
1200,0,2003,0,0.811,0.657,6,-6.197,1,0.362,0.0391,0.712,0.777,"pop, R&B",3.08
1201,0,2009,1,0.23,0.492,8,-5.767,1,0.0317,0.568,8.18e-06,0.262,pop,4.28
1202,0,2017,1,0.6,0.688,5,-8.339,0,0.201,0.159,1.29e-05,0.0793,pop,2.61
1203,0,2009,1,0.493,0.808,5,-3.365,0,0.0362,0.000235,0,0.38,"rock, metal",4.48
1204,1,2014,1,0.702,0.629,1,-4.292,1,0.041,0.0506,0,0.446,"hip hop, pop, R&B",4.07
1205,0,2017,0,0.763,0.72,9,-5.181,0,0.0691,0.00261,1.11e-05,0.592,pop,3.53
1206,1,2011,1,0.789,0.858,1,-5.542,1,0.311,0.127,0,0.775,hip hop,3.66
1207,1,2018,1,0.585,0.909,8,-6.474,1,0.0707,0.0891,9.7e-05,0.758,"hip hop, pop, R&B",3.51
1208,0,2014,1,0.672,0.52,8,-7.747,1,0.0353,0.859,0,0.37,pop,3.78
1209,1,2019,1,0.61,0.725,8,-5.131,1,0.15,0.367,0,0.291,"hip hop, pop, R&B",3.36
1210,0,2005,0,0.534,0.247,0,-15.636,1,0.0322,0.516,0.00859,0.344,"pop, easy listening, jazz",3.29
1211,1,2018,1,0.552,0.76,0,-4.706,1,0.342,0.0733,0,0.639,"hip hop, pop",4.33
1212,1,2010,0,0.76,0.595,1,-6.366,1,0.0391,0.00544,0,0.361,"hip hop, pop",4.4
1213,1,2010,1,0.76,0.595,1,-6.366,1,0.0391,0.00544,0,0.361,"hip hop, pop",4.4
1214,0,2003,0,0.496,0.819,5,-5.656,0,0.0444,0.0479,0.000215,0.317,"hip hop, R&B",3.37
1215,0,2018,1,0.742,0.882,7,-2.862,1,0.117,0.0466,0,0.463,"hip hop, pop",3.69
1216,1,2017,0,0.838,0.771,1,-3.791,1,0.244,0.0117,0,0.405,"hip hop, pop",4.09
1217,0,2016,1,0.671,0.916,6,-4.014,0,0.0397,0.0282,0.00762,0.803,"pop, Dance/Electronic",3.15
1218,0,2000,0,0.839,0.641,10,-5.669,0,0.0858,0.0324,4.56e-06,0.927,R&B,4.04
1219,0,2000,0,0.721,0.723,2,-7.08,0,0.0631,0.102,4.4e-06,0.761,"pop, R&B",4.39
1220,0,2001,0,0.653,0.837,6,-6.818,0,0.124,0.534,7.12e-05,0.64,"pop, R&B",5.44
1221,0,2007,1,0.644,0.549,1,-5.415,0,0.0285,0.0209,8.85e-06,0.167,"pop, R&B",4.23
1222,0,2006,0,0.5,0.498,4,-6.087,1,0.026,0.527,0,0.182,pop,3.72
1223,0,2017,1,0.741,0.667,10,-5.445,1,0.134,0.0575,0,0.595,"pop, Dance/Electronic",3.73
1224,0,2006,0,0.656,0.624,3,-4.623,0,0.0691,0.0065,0,0.735,pop,2.79
1225,1,2015,1,0.891,0.486,6,-7.803,1,0.159,0.0158,3.78e-06,0.239,"hip hop, pop",3.33
1226,0,2014,0,0.441,0.921,8,-3.32,1,0.0436,0.000526,6.34e-06,0.182,"pop, Dance/Electronic",3.16
1227,0,2008,0,0.635,0.854,10,-5.02,0,0.0612,0.00579,0.0083,0.59,"pop, latin",4.21
1228,0,2004,0,0.348,0.907,5,-3.66,0,0.0497,0.000516,0,0.177,pop,3.54
1229,1,2018,1,0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.423,"hip hop, pop, R&B",3.98
1230,1,2010,1,0.855,0.954,0,-1.19,0,0.264,0.529,0,0.668,hip hop,4.14
1231,1,2009,0,0.719,0.861,5,-6.982,1,0.0402,0.0447,0.00989,0.948,pop,3.35
1232,0,2003,0,0.762,0.885,0,-5.096,0,0.0395,0.0371,0,0.886,"pop, latin",3.72
1233,0,2016,0,0.598,0.496,0,-9.309,1,0.0804,0.0253,0.00132,0.725,"hip hop, pop, R&B",3.38
1234,1,2002,0,0.791,0.863,3,-6.118,0,0.151,0.317,1.13e-06,0.742,"hip hop, pop",4.41
1235,0,2010,1,0.688,0.853,10,-5.814,1,0.0493,0.386,0,0.743,"hip hop, pop",4.47
1236,0,2018,1,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.244,pop,3.62
1237,0,2008,0,0.639,0.976,1,-5.503,1,0.354,0.0213,0,0.354,pop,2.47
1238,0,2001,0,0.783,0.726,7,-8.718,1,0.106,0.0903,2.53e-06,0.784,pop,3.36
1239,0,2003,1,0.496,0.863,9,-4.153,1,0.0381,0.0046,0,0.243,"rock, metal",3.09
1240,1,2004,1,0.687,0.793,2,-4.254,1,0.166,0.0603,0,0.751,hip hop,3.43
1241,0,2009,0,0.581,0.824,0,-3.912,0,0.0377,0.0105,0,0.747,"pop, Dance/Electronic",3.55
1242,0,2010,1,0.781,0.745,4,-5.81,0,0.0332,0.198,1.14e-05,0.326,"hip hop, pop, R&B",4.49
1243,0,2012,0,0.697,0.529,2,-8.838,1,0.0338,0.115,0.901,0.486,"pop, rock, Dance/Electronic",4.19
1244,0,2009,1,0.742,0.468,10,-5.557,0,0.0625,0.0465,0,0.369,"pop, R&B",4.04
1245,0,2013,0,0.67,0.829,5,-7.2,0,0.0427,0.0192,0.000225,0.349,"pop, rock",3.57
1246,0,2004,0,0.8,0.496,7,-7.135,1,0.0506,0.000298,0,0.357,"pop, R&B",4.27
1247,1,2002,1,0.754,0.767,6,-5.586,1,0.145,0.0216,0,0.828,"hip hop, pop",3.41
1248,0,2019,1,0.907,0.53,1,-6.112,1,0.127,0.0578,2.23e-06,0.507,"hip hop, pop",1.88
1249,0,2019,1,0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.639,"hip hop, pop",2.62
1250,0,2009,0,0.545,0.953,7,-5.172,1,0.0441,0.000941,0.117,0.558,"rock, pop, Dance/Electronic",3.6
1251,0,2019,0,0.736,0.81,5,-6.354,1,0.0906,0.077,0,0.387,set(),2.57
