1431,Heroes (we could be),1,0.0634,0.0373,0,0.239,0.352,125.876,"pop, Dance/Electronic"
1432,Wasted,1,0.0294,0.00106,0.00264,0.199,0.375,112.028,"pop, Dance/Electronic"
1433,Ugly Heart,1,0.0463,0.019,0,0.323,0.446,124.96,pop
1434,A Sky Full of Stars,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,"rock, pop"
1435,Rather Be (feat. Jess Glynne),1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,"pop, Dance/Electronic"
1436,Stay The Night - Featuring Hayley Williams Of Paramore,1,0.0411,0.109,0,0.0947,0.461,127.961,"hip hop, pop, Dance/Electronic"
1437,Elastic Heart,1,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,pop
1438,Story of My Life,1,0.0477,0.225,0,0.119,0.286,121.07,pop
1439,Little Do You Know,1,0.0323,0.746,0,0.188,0.37,145.879,pop
1440,Post to Be (feat. Chris Brown & Jhene Aiko),0,0.0432,0.0697,0,0.208,0.701,97.448,"hip hop, pop, R&B"
1441,Cool Kids,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,pop
1442,Somebody,1,0.0376,0.000792,1.25e-05,0.0656,0.735,104.99,set()
1443,Riptide,1,0.0379,0.431,0,0.151,0.51,101.654,"rock, pop"
1444,Drunk in Love (feat. Jay-Z),0,0.0468,0.00969,0.00104,0.181,0.401,140.03,"pop, R&B"
1445,Sugar,1,0.0337,0.0553,0,0.086,0.885,120.042,pop
1446,Ghost,1,0.0414,0.0457,8.66e-06,0.143,0.468,104.975,"pop, Dance/Electronic"
1447,"I See Fire - From '"The Hobbit - The Desolation Of Smaug'"",0,0.0397,0.559,0,0.0718,0.234,152.037,pop
1448,New Flame (feat. Usher & Rick Ross),1,0.041,0.0506,0,0.0963,0.446,141.967,"hip hop, pop, R&B"
1449,Geronimo,1,0.0783,0.434,0.0013,0.115,0.437,142.016,"pop, rock, Dance/Electronic"
1450,Wrapped Up (feat. Travie McCoy),1,0.0549,0.0915,0,0.15,0.947,121.989,"pop, Dance/Electronic"
1451,Money On My Mind,1,0.179,0.204,0.000295,0.229,0.743,133.912,pop
1452,Trumpets,1,0.236,0.563,0,0.0962,0.64,81.897,"hip hop, pop"
1453,Bed Of Lies,1,0.194,0.251,0,0.109,0.124,86.01,"hip hop, pop"
1454,Jealous - Remix,0,0.0748,0.0132,0,0.452,0.504,93.047,pop
1455,Uptown Funk (feat. Bruno Mars),1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,pop
1456,Thinking out Loud,1,0.0295,0.474,0,0.184,0.591,78.998,pop
1457,See You Again (feat. Charlie Puth),1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,"hip hop, pop"
1458,What Do You Mean?,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,pop
1459,Lean On (feat. MØ & DJ Snake),0,0.0625,0.00346,0.00123,0.565,0.274,98.007,"hip hop, pop, Dance/Electronic"
1460,"Earned It (Fifty Shades Of Grey) - From The '"Fifty Shades Of Grey'" Soundtrack",0,0.0304,0.385,0,0.0972,0.426,119.844,"pop, R&B"
1461,"Love Me Like You Do - From '"Fifty Shades Of Grey'"",1,0.0484,0.247,0,0.125,0.275,189.857,"pop, rock, Dance/Electronic"
1462,Outside (feat. Ellie Goulding),0,0.0394,0.213,0,0.322,0.418,128.035,"hip hop, pop, Dance/Electronic"
1463,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",1,0.151,0.24,0,0.325,0.525,85.979,"hip hop, pop, Dance/Electronic"
1464,Cool for the Summer,0,0.0386,0.00441,0.000183,0.0853,0.319,114.101,pop
1465,Blank Space,1,0.054,0.103,0,0.0913,0.57,95.997,pop
1466,The Hills,0,0.0515,0.0671,0,0.135,0.137,113.003,"pop, R&B"
1467,Daddy Issues,1,0.0329,0.0678,0.149,0.123,0.337,85.012,"rock, pop"
1468,Five More Hours,0,0.219,0.0288,0,0.817,0.499,127.961,"pop, Dance/Electronic"
1469,The Nights,1,0.0433,0.0166,0,0.249,0.654,125.983,"pop, Dance/Electronic"
1470,Ghost Town,0,0.046,0.186,1.92e-05,0.174,0.274,119.955,pop
1471,No Type,1,0.159,0.0158,3.78e-06,0.0925,0.239,125.01,"hip hop, pop"
1472,Bad Blood,0,0.106,0.0294,0,0.139,0.221,170.16,pop
1473,GDFR (feat. Sage the Gemini & Lookas),1,0.0734,0.000704,0.00534,0.065,0.69,145.889,"hip hop, pop"
1474,Sugar (feat. Francesco Yates),0,0.0581,0.0185,0,0.163,0.636,123.063,"pop, Dance/Electronic"
1475,How Deep Is Your Love,0,0.0731,0.0392,0.00169,0.388,0.336,122.003,"hip hop, pop, Dance/Electronic"
1476,Wish You Were Mine - Radio Edit,0,0.0293,0.0126,0.0901,0.102,0.407,123.002,"pop, Dance/Electronic"
1477,Centuries,0,0.0729,0.00359,0,0.102,0.56,176.042,rock
1478,Chill Bill (feat. J. Davi$ & Spooks),1,0.145,0.0312,0.00099,0.0906,0.23,108.034,hip hop
1479,Are You With Me - Radio Edit,0,0.0317,0.466,7.83e-05,0.131,0.412,121.03,"pop, Dance/Electronic"
1480,Stressed Out,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,rock
1481,Worth It (feat. Kid Ink),1,0.0882,0.063,7.04e-06,0.118,0.594,99.987,pop
1482,Way down We Go,0,0.0528,0.612,0.000162,0.0837,0.264,81.663,"rock, classical"
1483,Like I Can,0,0.0379,0.343,2.17e-05,0.124,0.481,99.933,pop
1484,Light It Up (feat. Nyla & Fuse ODG) - Remix,0,0.0666,0.0375,0.000833,0.233,0.751,107.985,"hip hop, pop, Dance/Electronic"
1485,Intoxicated - New Radio Mix,1,0.0393,0.00563,0.00409,0.0838,0.547,125.004,"pop, Dance/Electronic"
1486,Waiting For Love,0,0.0527,0.31,0,0.198,0.613,127.999,"pop, Dance/Electronic"
1487,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),0,0.0311,0.672,0.000197,0.0698,0.479,117.971,"hip hop, pop, Dance/Electronic"
1488,Wildest Dreams,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,pop
1489,In The Night,1,0.13,0.0696,0,0.0463,0.506,167.939,"pop, R&B"
1490,Time of Our Lives,1,0.0583,0.0921,0,0.694,0.724,124.022,"hip hop, pop, latin"
1491,Runaway (U & I),1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,"pop, Dance/Electronic"
1492,Bitch Better Have My Money,1,0.0621,0.0509,1.94e-06,0.257,0.395,102.99,"hip hop, pop, R&B"
1493,Lush Life,0,0.0536,0.141,0,0.189,0.789,98.024,"pop, Dance/Electronic"
1494,Drag Me Down,0,0.0369,0.109,0,0.0657,0.595,138.113,pop
1495,Antidote,1,0.032,0.00767,0.000148,0.124,0.131,131.05,"hip hop, Dance/Electronic"
1496,King,0,0.0388,0.0665,0,0.382,0.466,119.977,"pop, Dance/Electronic"
1497,Confident,1,0.0677,0.00188,0.000139,0.0869,0.344,130.064,pop
1498,Closer,0,0.0337,0.0012,0.0127,0.124,0.355,91.977,pop
1499,Same Old Love,0,0.0304,0.0223,0,0.214,0.438,98.02,pop
1500,Do It Again,1,0.047,0.0266,0,0.0874,0.411,95.95,"pop, R&B"
1501,My House,0,0.0499,0.0215,0,0.128,0.74,94.006,"hip hop, pop"
1502,Watch Me (Whip / Nae Nae),1,0.134,0.234,0,0.334,0.964,139.982,hip hop
1503,Ayo,1,0.0443,0.0399,0,0.0851,0.682,98.031,"hip hop, pop, R&B"
1504,Spirits,1,0.0265,0.164,0,0.113,0.787,80.529,"rock, Folk/Acoustic, pop"
1505,Trap Queen,1,0.128,0.0244,0,0.354,0.817,148.075,"hip hop, pop"
1506,11-Jul,0,0.126,0.0128,0,0.126,0.56,136.024,"pop, R&B"
1507,High By The Beach,0,0.0346,0.244,0.00788,0.12,0.0968,131.988,pop
1508,Never Forget You,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,"pop, Dance/Electronic"
1509,oui,1,0.0964,0.213,0,0.112,0.604,78.521,"hip hop, pop, R&B"
1510,Hotline Bling,1,0.0551,0.00258,0.00019,0.0504,0.552,134.966,"hip hop, pop, R&B"
1511,Kill Em With Kindness,0,0.0404,0.00795,5.87e-05,0.0973,0.398,120.012,pop
1512,Let It All Go,1,0.0302,0.817,1.04e-06,0.0869,0.174,107.005,pop
1513,679 (feat. Remy Boyz),1,0.318,0.00256,0,0.625,0.603,190.05,"hip hop, pop"
1514,Can't Feel My Face,0,0.0425,0.113,0,0.105,0.583,107.949,"pop, R&B"
1515,You Don't Own Me (feat. G-Eazy),1,0.102,0.166,1.31e-06,0.0575,0.294,186.394,"pop, R&B"
1516,Renegades,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,"hip hop, rock, pop"
1517,Locked Away (feat. Adam Levine),1,0.0678,0.304,0,0.0452,0.55,118.413,pop
1518,Stole the Show,0,0.226,0.271,0,0.319,0.475,100.034,"pop, Dance/Electronic"
1519,The Less I Know The Better,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,metal
1520,Good For You,0,0.0652,0.154,0,0.0741,0.217,88.928,pop
1521,My Way (feat. Monty),1,0.0531,0.00419,0,0.147,0.537,128.077,"hip hop, pop"
1522,Take Me To Church,0,0.0464,0.634,0,0.116,0.437,128.945,"Folk/Acoustic, pop"
1523,Style,1,0.0402,0.00245,0.00258,0.118,0.487,94.933,pop
1524,Here,1,0.163,0.0804,0,0.0793,0.359,120.892,"pop, R&B"
1525,"Writing''s On The Wall - From '"Spectre'" Soundtrack",0,0.0339,0.769,2.57e-06,0.0863,0.0883,81.418,pop
1526,Bang My Head (feat. Sia & Fetty Wap),1,0.0789,0.0525,0.00719,0.103,0.593,108.061,"hip hop, pop, Dance/Electronic"
1527,All Eyes on You (feat. Chris Brown & Nicki Minaj),0,0.203,0.0242,0,0.118,0.251,77.521,"hip hop, pop"
1528,I Don't Fuck With You,1,0.0613,0.0362,0,0.325,0.395,97.972,"hip hop, pop"
1529,Firestone,0,0.0428,0.393,3.17e-05,0.0952,0.411,113.927,"pop, Dance/Electronic"
1530,Jumpman,1,0.202,0.0462,0,0.341,0.654,142.079,"hip hop, pop, R&B"
1531,Sunset Lover,1,0.0503,0.729,0.809,0.109,0.236,90.838,Dance/Electronic
1532,Stitches,1,0.0676,0.0152,0,0.0486,0.746,149.882,pop
1533,"I Don''t Like It, I Love It (feat. Robin Thicke & Verdine White)",0,0.141,0.0242,0,0.0793,0.784,118.004,"hip hop, pop"
1534,The Heart Wants What It Wants,0,0.0377,0.053,0,0.142,0.621,83.066,pop
1535,Where Are Ü Now (with Justin Bieber),0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,"pop, Dance/Electronic"
1536,On My Mind,0,0.0522,0.264,4.11e-06,0.0863,0.742,154.943,"pop, rock, Dance/Electronic"
1537,Don't,0,0.195,0.223,0,0.0963,0.189,96.991,"hip hop, pop, R&B"
1538,"Flex (Ooh, Ooh, Ooh)",0,0.0496,0.0384,0,0.341,0.883,163.993,"hip hop, pop"
1539,Please Don't Go,0,0.0587,0.0118,1.94e-05,0.294,0.235,84.264,R&B
1540,I Want You To Know,0,0.0659,0.00621,8.11e-06,0.28,0.375,130.003,"hip hop, pop, Dance/Electronic"
1541,Fast Car,1,0.052,0.484,0,0.299,0.527,113.945,"pop, Dance/Electronic"
1542,Electric Love,0,0.0889,0.00407,0.0016,0.256,0.605,120.063,"rock, pop"
1543,Easy Love,1,0.0631,0.175,0.0013,0.117,0.647,123.976,"pop, Dance/Electronic"
1544,Sorry,0,0.045,0.0797,0,0.299,0.41,99.945,pop
1545,One Last Time,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026,pop
1546,Black Magic,1,0.0619,0.0352,0,0.317,0.843,111.987,pop
1547,Perfect,1,0.0762,0.0598,0,0.119,0.396,99.933,pop
1548,Shine,0,0.0349,0.189,0,0.104,0.493,108.002,"pop, Dance/Electronic"
1549,Lips Are Movin,1,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,pop
1550,El Perdón - Forgiveness,1,0.0357,0.256,0,0.0909,0.656,90.013,latin
1551,Starboy,1,0.282,0.165,3.49e-06,0.134,0.535,186.054,"pop, R&B"
1552,One Dance,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,"hip hop, pop, R&B"
1553,Love Yourself,1,0.438,0.835,0,0.28,0.515,100.418,pop
1554,Closer,1,0.0338,0.414,0,0.111,0.661,95.01,"pop, Dance/Electronic"
1555,Hello,0,0.0342,0.329,0,0.0854,0.289,157.98,"pop, R&B"
1556,Panda,0,0.449,0.028,1.68e-06,0.366,0.236,144.833,"hip hop, pop"
1557,Tuesday (feat. Danelle Sandoval),0,0.0688,0.0156,0.0654,0.0545,0.675,99.002,Dance/Electronic
1558,Cheap Thrills (feat. Sean Paul),0,0.215,0.0561,2.01e-06,0.0775,0.728,89.972,pop
1559,Wherever I Go,0,0.0425,0.0915,0,0.27,0.349,99.961,pop
1560,Work,1,0.0946,0.0752,0,0.0919,0.558,91.974,"hip hop, pop, R&B"
1561,Hymn for the Weekend,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,"rock, pop"
1562,"CAN''T STOP THE FEELING! (from DreamWorks Animation''s '"TROLLS'")",1,0.0751,0.0123,0,0.191,0.702,113.03,pop
1563,Wait a Minute!,0,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003,"pop, R&B, Dance/Electronic"
1564,Tiimmy Turner,1,0.0393,0.174,0,0.0786,0.304,122.803,"hip hop, pop"
1565,"Me, Myself & I",0,0.0959,0.0184,0,0.158,0.389,111.995,"hip hop, pop"
1566,This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),0,0.0488,0.0022,5.81e-05,0.0905,0.365,110.169,"hip hop, pop, Dance/Electronic"
1567,Hurts So Good,0,0.049,0.082,0,0.0962,0.379,120.036,"rock, pop, Dance/Electronic"
1568,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",0,0.317,0.255,0,0.65,0.739,169.021,"hip hop, pop"
1569,Heathens,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,rock
1570,Low Life (feat. The Weeknd),1,0.0726,0.337,0.282,0.146,0.102,143.961,"hip hop, pop"
1571,No Money,0,0.0397,0.0282,0.00762,0.24,0.803,126.01,"pop, Dance/Electronic"
1572,Don't Let Me Down,1,0.172,0.157,0.00508,0.136,0.422,159.803,"pop, Dance/Electronic"
1573,Girls Like (feat. Zara Larsson),1,0.049,0.37,1.18e-05,0.0812,0.538,120.028,"hip hop, pop, Dance/Electronic"
1574,Hear Me Now,1,0.0419,0.537,0.00261,0.0936,0.461,121.996,"pop, Dance/Electronic"
1575,All Time Low,1,0.0828,0.0584,0,0.0933,0.505,90.246,"hip hop, pop"
1576,Sex,1,0.171,0.00451,0,0.138,0.209,102.42,"pop, Dance/Electronic"
1577,NO,0,0.213,0.0124,1.61e-06,0.737,0.657,92.134,pop
1578,Hotter Than Hell,0,0.0908,0.011,0,0.0584,0.529,110.127,pop
1579,In the Name of Love,0,0.0409,0.109,0,0.454,0.168,133.99,"pop, Dance/Electronic"
1580,Faded,1,0.0476,0.0281,7.97e-06,0.11,0.159,179.642,Dance/Electronic
1581,Cool Girl,0,0.111,0.343,6.71e-06,0.129,0.234,101.983,"pop, Dance/Electronic"
1582,Let Me Love You,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,"hip hop, pop, Dance/Electronic"
1583,This Is What You Came For (feat. Rihanna),0,0.0332,0.199,0.119,0.148,0.465,123.962,"hip hop, pop, Dance/Electronic"
1584,I Took A Pill In Ibiza - Seeb Remix,0,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,"hip hop, pop, Dance/Electronic"
1585,2 Phones,0,0.358,0.157,0,0.189,0.554,121.918,"hip hop, pop"
1586,Needed Me,0,0.244,0.11,0,0.0825,0.296,110.898,"hip hop, pop, R&B"
1587,Side To Side,0,0.247,0.0408,0,0.292,0.603,159.145,pop
1588,Alone,1,0.0343,0.0241,0.0155,0.108,0.422,141.99,"pop, Dance/Electronic"
1589,I Know What You Did Last Summer,0,0.0876,0.102,0,0.147,0.743,113.939,pop
1590,My Way,0,0.0426,0.093,3.69e-05,0.161,0.536,119.986,"hip hop, pop, Dance/Electronic"
1591,HandClap,1,0.0427,0.00609,0.000157,0.0828,0.715,139.956,"pop, rock"
1592,Ride,1,0.0393,0.00835,0,0.113,0.566,74.989,rock
1593,Dangerous Woman,1,0.0385,0.0612,0,0.353,0.297,134.052,pop
1594,Alarm,1,0.232,0.0812,0,0.176,0.811,146.928,"pop, Dance/Electronic"
1595,We Don't Talk Anymore (feat. Selena Gomez),0,0.134,0.621,0,0.179,0.352,100.017,pop
1596,I'm In Control,0,0.0346,0.355,0.000144,0.154,0.673,104.013,"pop, Dance/Electronic"
1597,DUELE EL CORAZON (feat. Wisin),0,0.103,0.0858,0,0.135,0.869,91.03,"pop, latin"
1598,Never Forget You,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,Dance/Electronic
1599,The Ocean (feat. Shy Martin),1,0.029,0.0225,1.81e-06,0.104,0.188,90.037,"pop, Dance/Electronic"
1600,Hotline Bling,1,0.0587,0.00347,0.000119,0.0504,0.539,134.96,"hip hop, pop, R&B"
1601,Into You,1,0.107,0.0162,1.75e-06,0.145,0.37,107.853,pop
1602,Treat You Better,0,0.341,0.106,0,0.107,0.747,82.695,pop
1603,Say It,0,0.0583,0.0862,6.5e-06,0.124,0.247,107.331,"hip hop, pop, R&B"
1604,Adventure of a Lifetime,1,0.036,0.00205,0.000175,0.149,0.53,111.995,"rock, pop"
1789,Jackie Chan,0,0.045,0.374,0,0.0586,0.687,128.005,"pop, Dance/Electronic"
1605,This Girl - Kungs Vs. Cookin' On 3 Burners,0,0.0383,0.0807,4.81e-05,0.251,0.501,121.969,"pop, Dance/Electronic"
1606,You Don't Own Me (feat. G-Eazy),1,0.0898,0.159,2.79e-06,0.0599,0.261,186.249,"pop, R&B"
1607,Cake By The Ocean,0,0.0517,0.152,0,0.0371,0.896,119.002,pop
1608,The Girl Is Mine,1,0.0397,0.00423,0.0972,0.0356,0.706,118.991,Dance/Electronic
1609,Papercuts (feat. Vera Blue),0,0.249,0.161,0,0.257,0.467,191.863,"hip hop, pop, Dance/Electronic"
1610,Gold,1,0.344,0.615,0.0025,0.134,0.408,113.049,"rock, pop, Dance/Electronic"
1611,Stole the Show,0,0.171,0.151,0,0.147,0.478,99.886,"pop, Dance/Electronic"
1612,Work from Home (feat. Ty Dolla $ign),1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,pop
1613,Pop Style,1,0.123,0.192,2.16e-06,0.105,0.0594,133.053,"hip hop, pop, R&B"
1614,PILLOWTALK,1,0.0496,0.104,0,0.089,0.429,124.909,"pop, Dance/Electronic"
1615,Here,1,0.104,0.0783,0,0.0841,0.327,120.493,"pop, R&B"
1616,Middle,1,0.0436,0.0199,0,0.0549,0.213,104.981,"hip hop, pop, Dance/Electronic"
1617,Sweet Lovin' - Radio Edit,1,0.0515,0.0553,4.78e-06,0.336,0.674,124.977,"pop, Dance/Electronic"
1618,Jumpman,1,0.187,0.0559,0,0.332,0.656,142.079,"hip hop, pop, R&B"
1619,Dangerously,0,0.0366,0.364,0,0.197,0.23,112.291,pop
1620,Close,0,0.082,0.253,0,0.144,0.401,123.996,pop
1621,Perfect Strangers,1,0.0487,0.372,0,0.277,0.709,117.986,"pop, Dance/Electronic"
1622,Cold Water (feat. Justin Bieber & MØ),0,0.0432,0.0736,0,0.156,0.501,92.943,"hip hop, pop, Dance/Electronic"
1623,Roses,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,"pop, Dance/Electronic"
1624,LUV,0,0.114,0.0118,0,0.123,0.247,95.109,"hip hop, pop, R&B"
1625,"Just Like Fire (From the Original Motion Picture '"Alice Through The Looking Glass'")",1,0.148,0.0114,0,0.108,0.523,162.958,pop
1626,Just Hold On,1,0.0824,0.00383,1.5e-06,0.0574,0.374,114.991,"hip hop, pop, Dance/Electronic"
1627,Tears (feat. Louisa Johnson),0,0.0446,0.0431,0,0.159,0.298,130.037,"pop, Dance/Electronic"
1628,Fast Car,1,0.0785,0.453,0,0.307,0.581,113.901,"pop, Dance/Electronic"
1629,Never Be Like You,1,0.0624,0.441,0,0.163,0.248,116.838,Dance/Electronic
1630,Good Grief,1,0.0653,0.147,0,0.311,0.877,120.041,"pop, rock"
1631,The Greatest (feat. Kendrick Lamar),1,0.266,0.0102,0.000479,0.0561,0.729,191.944,pop
1632,Not Nice,1,0.0804,0.0253,0.00132,0.12,0.725,128.06,"hip hop, pop, R&B"
1633,"i hate u, i love u (feat. olivia o''brien)",0,0.3,0.687,0,0.101,0.18,92.6,"hip hop, pop"
1634,1955,1,0.0695,0.719,5.91e-06,0.304,0.71,84.044,"hip hop, pop"
1635,All In My Head (Flex) (feat. Fetty Wap),0,0.053,0.023,0,0.0526,0.755,95.04,pop
1636,"Sit Still, Look Pretty",1,0.274,0.141,0,0.178,0.543,181.994,"rock, pop, Dance/Electronic"
1637,Don't Mind,1,0.336,0.0235,0,0.063,0.69,158.777,hip hop
1638,Say It,0,0.0322,0.0731,3.27e-06,0.0616,0.273,75.255,Dance/Electronic
1639,Exchange,1,0.185,0.107,0,0.135,0.276,160.108,"hip hop, pop, R&B"
1640,Final Song,0,0.0345,0.014,7.95e-05,0.0756,0.245,104.988,"pop, Dance/Electronic"
1641,Sorry,1,0.0535,0.00175,4.44e-06,0.253,0.356,129.988,"pop, R&B"
1642,Shout Out to My Ex,1,0.0889,0.0239,8.23e-06,0.11,0.8,126.014,pop
1643,Ophelia,1,0.0286,0.63,0.000198,0.0902,0.621,76.026,"pop, Folk/Acoustic"
1644,Pink + White,1,0.0991,0.67,4.57e-05,0.415,0.554,159.738,"hip hop, pop, R&B"
1645,Too Good,1,0.104,0.0489,4.88e-05,0.1,0.397,117.996,"hip hop, pop, R&B"
1646,Shape of You,0,0.0802,0.581,0,0.0931,0.931,95.977,pop
1647,No Lie,1,0.117,0.0466,0,0.206,0.463,102.04,"hip hop, pop"
1648,Despacito (Featuring Daddy Yankee),1,0.17,0.209,0,0.112,0.846,177.833,"pop, latin"
1649,Too Good At Goodbyes,1,0.0432,0.64,0,0.169,0.476,91.873,pop
1650,Rockabye (feat. Sean Paul & Anne-Marie),0,0.0523,0.406,0,0.18,0.742,101.965,"pop, Dance/Electronic"
1651,Havana (feat. Young Thug),0,0.0312,0.186,3.8e-05,0.104,0.418,104.992,pop
1652,Thunder,1,0.0479,0.00683,0.21,0.155,0.298,167.88,rock
1653,Don't Wanna Know (feat. Kendrick Lamar),1,0.0696,0.343,0,0.0983,0.418,100.047,pop
1654,Something Just Like This,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,"pop, Dance/Electronic"
1655,Perfect,1,0.0232,0.163,0,0.106,0.168,95.05,pop
1656,Little Dark Age,1,0.0385,0.0102,0.000855,0.1,0.62,97.512,rock
1657,goosebumps,1,0.0484,0.0847,0,0.149,0.43,130.049,"hip hop, Dance/Electronic"
1658,Bored,1,0.0478,0.896,0.00239,0.0795,0.112,119.959,"pop, Dance/Electronic"
1659,Mask Off,1,0.431,0.0102,0.0219,0.165,0.281,150.062,"hip hop, pop"
1660,Him & I,1,0.0868,0.0534,0,0.308,0.191,87.908,"hip hop, pop"
1661,Cold (feat. Future),0,0.113,0.118,0,0.0424,0.506,99.905,pop
1662,Swang,1,0.0581,0.2,9.82e-06,0.1,0.166,139.992,"hip hop, pop"
1663,Save That Shit,1,0.0288,0.0262,0,0.421,0.145,105.997,hip hop
1664,Plain Jane,1,0.275,0.0651,0,0.087,0.52,170.142,"hip hop, pop"
1665,Unforgettable,1,0.123,0.0293,0.0101,0.104,0.733,97.985,"hip hop, pop"
1666,Bank Account,0,0.35,0.015,7e-06,0.0871,0.376,75.016,hip hop
1667,More Than You Know,0,0.0339,0.0323,0,0.29,0.534,123.07,"pop, Dance/Electronic"
1668,Dusk Till Dawn (feat. Sia) - Radio Edit,0,0.0386,0.102,1.32e-06,0.106,0.0951,180.042,"pop, Dance/Electronic"
1669,Mi Gente,0,0.0914,0.0178,1.34e-05,0.134,0.309,104.237,latin
1670,You Don't Know Me - Radio Edit,0,0.138,0.163,0,0.185,0.682,124.007,"hip hop, pop, Dance/Electronic"
1671,Black Beatles,1,0.0649,0.142,0,0.128,0.355,145.926,"hip hop, pop"
1672,Ain't My Fault,0,0.0296,0.00778,0,0.285,0.355,141.153,"pop, Dance/Electronic"
1673,BUTTERFLY EFFECT,1,0.0539,0.0714,0,0.112,0.182,140.987,"hip hop, Dance/Electronic"
1674,Rolex,1,0.04,0.0837,0,0.266,0.789,144.946,"hip hop, pop"
1675,XO Tour Llif3,0,0.231,0.00264,0,0.109,0.401,155.096,hip hop
1676,Whatever It Takes,0,0.0311,0.0362,0,0.117,0.556,134.945,rock
1677,Swalla (feat. Nicki Minaj & Ty Dolla $ign),1,0.109,0.075,0,0.187,0.782,98.064,"hip hop, pop"
1678,No Limit,1,0.244,0.0117,0,0.0853,0.405,175.957,"hip hop, pop"
1679,Magnolia,0,0.286,0.0114,0,0.35,0.443,162.991,hip hop
1680,Hold On,1,0.0526,0.469,0,0.0829,0.167,119.949,"pop, Folk/Acoustic"
1681,Breathe,0,0.0363,0.0234,0.000157,0.143,0.686,125.985,"hip hop, pop, Dance/Electronic"
1682,Believer,0,0.108,0.0524,0,0.14,0.708,124.982,rock
1683,Criminal,0,0.0561,0.03,9.33e-05,0.255,0.839,79.997,"pop, latin"
1684,HUMBLE.,0,0.0903,0.000243,3.23e-05,0.0975,0.423,150.018,hip hop
1685,Fetish (feat. Gucci Mane),1,0.0592,0.0204,6.81e-06,0.062,0.265,123.013,pop
1686,Attention,0,0.0432,0.0969,3.12e-05,0.0848,0.777,100.041,pop
1687,Man's Not Hot,1,0.236,0.111,8.31e-05,0.107,0.588,135.048,"pop, Dance/Electronic"
1688,Ciao Adios,0,0.0863,0.127,0,0.15,0.445,106.083,"pop, Dance/Electronic"
1689,Human,1,0.302,0.393,0,0.165,0.554,75.087,R&B
1690,do re mi,1,0.0526,0.00522,5.25e-06,0.123,0.17,111.002,"hip hop, pop, Dance/Electronic"
1691,Gucci Gang,1,0.0597,0.239,0,0.117,0.699,119.889,hip hop
1692,Look What You Made Me Do,0,0.123,0.204,1.41e-05,0.126,0.506,128.07,pop
1693,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),1,0.0537,0.0642,0,0.241,0.66,91.011,"pop, latin"
1694,Tunnel Vision,0,0.294,0.0576,9.91e-05,0.122,0.231,171.853,hip hop
1695,DNA.,1,0.36,0.00402,0,0.0874,0.394,139.928,hip hop
1696,Drowning (feat. Kodak Black),0,0.0568,0.501,0,0.117,0.814,129.014,hip hop
1697,Jocelyn Flores,0,0.242,0.469,4.13e-06,0.297,0.437,134.021,hip hop
1698,Bad and Boujee (feat. Lil Uzi Vert),1,0.244,0.0611,0,0.123,0.168,127.079,"hip hop, pop"
1699,Rake It Up (feat. Nicki Minaj),0,0.344,0.022,0,0.137,0.53,149.953,"hip hop, pop"
1700,Scared to Be Lonely,0,0.0576,0.0895,0,0.261,0.195,137.972,"pop, Dance/Electronic"
1701,Mama,0,0.0418,0.091,0,0.0516,0.547,104.016,"pop, Dance/Electronic"
1702,Solo Dance,0,0.0507,0.0435,0,0.194,0.36,114.965,"pop, Dance/Electronic"
1703,...Ready For It?,1,0.136,0.0527,0,0.197,0.417,160.015,pop
1704,2U (feat. Justin Bieber),0,0.0591,0.219,0,0.225,0.557,144.937,"hip hop, pop, Dance/Electronic"
